,0
24731,. 예천군 관계자는 .이동식 감시시스템 차량을 적극적으로 활용해 악취 등 환경오염을 사전에 차단할 것.이라며 .군민의 삶 질을 향상해 행정 신뢰를 높이는 데 노력하겠다
24732,.고 말했다
24733,.다
24734,천지일보 정선이현복 기자 청정 자연과 여름철 피서지로 인기를 끌고 있는 아리랑의 고장 정선군이 피서철 환경오염행위에 대한 집중 단속을 강화한다
24735,. 군은 본격적인 휴가철을 맞아 오는 .월 .일부터 각 읍면에 강원환경감시대를 배치하고 산 강 하천 계곡 등의 자연환경 보전을 위해 쓰레기 불법 투기 불법 소각 불법 어로 행위 등 환경오염행위에 대한 감시활동과 집중적으로 단속한다
24736,. 강원환경감시대는 쓰레기 불법 투기 불법 소각 등으로 인한 피서객의 불편사항을 적극 해소하는 것은 물론 현장에서 .차 계도 후 시정되지 않는 위반행위는 과태료 부과 등 환경오염 행위에 대한 행정처분을 집행할 계획이다
24737,. 또한 여름 피서철 주말을 이용해 많은 관광객이 정선을 찾을 것으로 예상하고 있는 가운데 강원환경감시대 운영을 주말 근무를 병행해 지속적인 감시를 통해 환경오염행위 차단을 극대화할 방침이다
24738,. 한편 군은 지난해 강원환경감시대 운영을 통해 쓰레기 불법 투기 불법 소각 지도.단속 .건 각종 자연환경 훼손 행위와 불법 어로 불법 수렵 .건 기타 환경질서 위반행위 지도 .건 등 총 .건의 지도.단속을 실시했다
24739,. 전광덕 환경과장은 .이번 집중 단속을 통해 청정 정선의 자연환경 보전과 쾌적하고 깨끗한 피서지 환경 유지를 위해 최선을 다
24740,하겠다
24741,.고 말했다
24742,.다
24743,천지일보 전남김미정 기자 전라남도가 하절기 집중호우를 틈타 폐수 무단배출 등 불법행위를 사전예방하기 위해 오는 .월까지 환경오염행위 특별감시를 .단계로 나눠 추진한다
24744,. 전라남도는 우선 .단계로 최근 .개 환경오염물질 배출사업장에 특별감시계획을 홍보하고 사업장 스스로 자가 점검토록 했다
24745,. .단계인 .월부터 .월초까지는 집중호우를 틈타 폐수를 무단 배출하는 환경오염 불법행위를 집중적으로 감시하게 된다
24746,. 주요 감시대상은 오염물질 무단 배출시 수질오염에 영향이 큰 영산강.섬진강 수계와 탐진강 등 상수원 보호구역 주변 폐수 배출시설 설치 운영 사업장이다
24747,. 점검항목은 배출.방지시설 비정상 운영 여부를 비롯해 무허가 배출시설 설치 배출허용기준 준수 여부 등이다
24748,. .단계는 중소.영세사업장을 중점으로 전남녹색환경지원센터 전문인력과 함께 기술지원을 추진한다
24749,. 특히 오는 .월에는 집중호우로 고장.훼손된 방지시설 등을 복구하는 데 집중할 계획이다
24750,. 전라남도 관계자는 .이번 특별감시는 하절기 집중호우를 틈탄 오염물질 무단배출 행위를 사전 예방하기 위해 추진됐다
24751,.며 .사업장에서도 자체점검 등을 통해 지속해서 관심 갖고 주의해 줄 것.을 당부했다
24752,. 한편 전라남도는 최근 .년 동안 환경오염물질 배출사업장을 점검하고 배출허용기준 초과 등 환경법 위반 .개소배출허용기준 초과 . 무허가 . 미신고 . 비정상 운영 . 기타 .를 적발해 개선명령 등 행정 처분한 바 있다
24753,.다
24754,집중호우 시 오염물질 배출 사전차단 천지일보 장흥전대웅 기자 장흥군이 장마철과 여름철을 맞아 오는 .월까지 오염물질 배출에 대한 특별 지도점검을 시행한다
24755,고 .일 밝혔다
24756,. 이번 특별점검은 환경오염 물질의 무단배출 가능성이 있는 오염행위 우려 지역 및 사업장이 대상이다
24757,. 집중호우 전.후 환경오염물질이 빗물과 함께 공공수역 유입이 우려되는 사업장 .개소에 대해서는 사전홍보를 통해 예방활동을 시행할 계획이다
24758,. 집중호우로 인해 고장이나 파손된 방지시설에 대해 시설복구를 유도하고 환경기술지원단을 구성해 피해업소 기술지원을 시행하기로 했다
24759,. 유양선 환경관리과장은 .코로나. 장기화로 경제적으로 어려운 상황이지만 불법행위 적발 시에는 엄정 조치할 방침.이라며 .환경오염행위를 발견하면 즉시 군청 환경관리과로 신고해 주길 바란다
24760,.고 말했다
24761,.다
24762,오염물질배출시설 위반업체 .곳 적발 .만원 이하 벌금 .년 이하 징역 .년 이하 징역 또는 .억원 이하 벌금 천지일보 경남이선미 기자 지난 .월 .일부터 .월 .일까지 .대기오염물질저감 기획단속. 결과 .개소를 적발하고 .개소는 검찰에 송치 나머지 .개소는 수사 중이다
24763,. 경상남도 특별사법경찰특사경 관계자는 위법행위를 저지르는 이유에 대해 사업주의 환경보호에 대한 인식 부족으로 실제 도장작업자를 관리하는 감독행위의 태만으로 이어졌기 때문이라고 이같이 분석했다
24764,. 이번에 적발된 미신고 대기오염물질 배출시설 조업행위는 .만원 이하의 벌금 또는 .년 이하의 징역을 대기오염물질 배출시설을 운영하면서 방지시설을 미가동하거나 방지시설을 설치하지 않은 경우는 .년 이하의 징역 또는 .억원 이하의 벌금에 처한다
24765,. 미신고 대기오염물질 배출시설 설치.운영으로 적발된 대부분의 업체는 소규모 도장시설로 인허가를 받은 후 사업장의 규모와 능력을 초과한 물량을 수주받아 신고되지 않은 옥내 또는 야외에서 스프레이건을 이용해 분무 도장행위.대기오염물질을 무단으로 배출해 온 것으로 확인됐다
24766,. 방지시설의 미가동으로 적발된 업체는 대기오염방지시설을 설치하는 것으로 담당 기관에 신고했으나 방지시설을 설치하지 않은 상태에서 버젓이 도장작업을 해오다
24767, 적발된 경우이다
24768,. 적발된 위반사항을 유형별로 살펴보면 .신고하지 않은 장소에서 무단으로 도장시설을 설치해 운영한 업체가 .개소 .대기오염방지시설을 가동하지 않은 채 도장시설을 운영한 업체는 .개소 .대기오염방지시설을 설치하지 않고 도장시설을 설치해 운영한 업체가 .개소로 나왔다
24769,. 도는 이번 기획단속은 코로나.로 점검기관의 단속이 어려운 점을 틈타 대기오염물질 배출시설의 부실 운영이 우려되는 상황에서 관련법 위반율이 높은 도장시설을 전략적 표적을 선정해 진행했다
24770,고 .일 밝혔다
24771,. 신대호 재난안전건설본부장은 .대기오염이 최근 우리 생활에 얼마나 큰 피해를 주는지 체감하면서도 설마 나 하나쯤이야. 하는 무사안일한 사업주의 환경 의식은 결코 용납될 수 없는 단속대상이라며 미세먼지 걱정 없는 쾌적한 대기환경 조성과 대기오염물질로부터 안심하고 숨 쉴 수 있는 도민의 호흡권 보호를 위해 지속적인 단속 등으로 노력해 나갈 것.이라고 말했다
24772,.다
24773,천지일보 목포김미정 기자 목포시가 하절기 집중호우를 틈타 공공수역에 오염물질 무단배출 등의 불법행위를 예방하기 위해 특별단속에 들어간다
24774,. 시는 .월 .일까지를 .하절기 환경오염행위 특별 감시.단속기간.으로 정하고 관내 폐수 배출시설 등 환경오염물질 배출사업장을 대상으로 집중 단속을 시행한다
24775,고 밝혔다
24776,. 이번 단속은 사업장 내 배출시설 사전점검을 통해 집중호우로 인한 오염물질이 빗물과 함께 공공수역에 유입되는 것을 방지하고 녹조 발생 및 환경오염 불법행위를 사전 예방하기 위한 목적이다
24777,. 시는 .월 한 달간 사전홍보 및 계도를 거쳐 .월.월 집중감시.단속을 시행하고 .월에는 시설복구 및 기술지원 등의 .단계로 추진한다
24778,. 집중호우 등으로 방지시설 등이 파손된 경우 시설복구 유도 및 기술지도를 시행하며 위반 사항에 대해서는 관련법에 따라 행정처분을 할 예정이다
24779,. 목포시 관계자는 .녹조 발생 및 환경오염 불법행위를 사전 예방하고자 특별단속을 시행하게 됐다
24780,.며 .환경오염물질 배출사업장에서도 자체 점검 및 지속적인 관심과 주의를 당부한다
24781,.고 말했다
24782,.다
24783,가축분뇨 폐수 무단 방류 집중 단속 천지일보 화순이미애 기자 화순군군수 구충곤이 장마철을 대비해 가축분뇨 무단 방류 등 환경 오염행위에 대한 특별 감시 활동을 펼친다
24784,. 화순군은 사업장이 자율적으로 취약 시설을 점검하도록 유도하고 .월부터 장마에 대비한 특별 감시 활동에 본격적으로 나설 계획이다
24785,. 특별 단속을 통해 장마철 집중호우를 틈탄 공공 수역 환경 오염물질 무단 배출 등 불법 행위를 사전에 차단할 계획이다
24786,. 주요 감시 대상은 .가축분뇨와 폐수 무단방류 등 수질 오염 행위 .방지시설 정상 가동 여부 .최종 방류수 배출 허용기준 준수 여부 등이다
24787,. 화순군 관계자는 .장마철이면 가축분뇨 등 무단 방류 사례가 매년 반복되고 있다
24788,.며 .사업장이 취약 시설을 점검하고 환경오염 사고가 발생하지 않도록 사전에 점검하는 것이 무엇보다
24789, 중요하다
24790,.고 협조를 요청했다
24791,.다
24792,천지일보최빛나 기자 로이터 통신이 이란 파르스통신을 인용해 한국 국적 유조선이 걸프 해역페르시아만에서 이란 혁명수비대에 의해 나포됐다
24793,고 .일현지시간 보도했다
24794,. 파르스통신은 .이란 혁명수비대가 걸프 해역에서 한국 선박을 나포해 항구로 이동시켰다
24795,.며 .기름 오염과 환경 위험을 이유로 나포했다
24796,.고 밝혔다
24797,고 연합뉴스가 전했다
24798,. 앞서 통신은 해상 보안 단체인 마린트래픽닷컴.에 올려진 위성 데이터를 인용해 한국 제미 호가 이란 항구인 반다
24799,르 아바스 인근에 머물고 있다
24800,고 보도했다
24801,. 보도에 따르면 선박 소유주는 부산 소재의 디엠쉽핑 이며 사우디아라비아에서 의 푸자이라항으로 향해 이동하던 중이었다
24802,. 선박에는 인도네시아 미얀마 출신 선원 .명이 있던 것으로 전해졌다
24803,.다
24804,천지일보 의정부송미라 기자 경기도 의정부시가 깨끗한 하천을 위해 수질 오염원에 대해 다
24805,양한 방법으로 관리하고 있다
24806,고 .일 밝혔다
24807,. 수질오염총량관리제는 수계를 단위유역으로 나눠 오염물질의 배출한도할당량를 관리하는 제도를 말한다
24808,. 지난 .년 .월부터 수질오염총량관리제를 통해 수질오염원을 관리하고 있다
24809,. 시는 하천에 유입되는 오염물질의 배출허용기준을 준수하더라도 오염물질의 총량이 늘어나 수질 환경 기준을 초과하는 문제를 해소하기 위해 농도규제를 총량규제로 전환했다
24810,. 시는 중랑 한강 단위유역에 해당되며 일정 규모 이상의 지역개발사업을 추진하고자 할 때는 오염물질 배출부하량을 할당받아야 한다
24811,. 배출되는 오염 물질량을 줄일수록 우리 시의 수질 보전을 위한 노력이 인센티브로 돌아와 환경 보전과 조화를 이뤄 지속적인 발전이 가능하다
